	Time	Dose	Vth	Mobility	SS
308	37573.0	340.3314917127072	-0.7420370639312049	6.926050566864728	0.5699873352210634
309	37613.0	341.4364640883978	-0.7332332587070337	6.926736077919892	0.5628262287116514
310	37653.0	342.5414364640884	-0.771216783059449	6.929911188243889	0.598755835636513
311	37933.0	343.64640883977904	-0.7585717417744338	6.930931108020247	0.587270404752876
312	37973.0	344.7513812154696	-0.7498360232140269	6.931636104443738	0.5803463635941006
313	38013.0	345.85635359116026	-0.788272930187241	6.9350683629272485	0.6199097631021949
314	38293.0	346.96132596685084	-0.7750069343872903	6.936415862166198	0.6082260584399468
315	38333.0	348.0662983425415	-0.7665104531163313	6.936892478162453	0.6005502286226169
316	38373.0	349.17127071823205	-0.8099317135749294	6.935638654958241	0.7337731990850508
317	38653.0	350.2762430939227	-0.7913862895515857	6.94105850866994	0.6261533284391315
318	38693.0	351.38121546961327	-0.7826358568413134	6.941743344290869	0.6185949108397595
319	38733.0	352.4861878453039	-0.8264245968199331	6.940637677626647	0.656309342808564
320	39013.0	353.5911602209945	-0.8131421802163755	6.942111960828381	0.7436506658164463
321	39053.0	354.6961325966851	-0.8045606192432667	6.942770466656021	0.7352436408698004
322	39093.0	355.8011049723757	-0.8418947260966897	6.946076722411887	0.6756589997969932
323	39373.0	356.90607734806633	-0.828873344255401	6.947416158386763	0.66396715845093
324	39413.0	358.0110497237569	-0.8206159591344411	6.947704918105048	0.6557243895689692
325	39453.0	359.11602209944755	-0.8584111372350068	6.950911949891367	0.6950937637042698
326	39733.0	360.2209944751381	-0.8454671981623818	6.952293686687233	0.6834040853831412
327	39773.0	361.32596685082876	-0.8368129975633242	6.952932260164254	0.6755565154077148
328	39814.0	362.43093922651934	-0.8749925301062159	6.956105498285284	0.715978431715376
329	40093.0	363.53591160221	-0.8621392810473522	6.9574049924360875	0.7037891377365061
330	40133.0	364.64088397790056	-0.8534480725167	6.957904888014559	0.6959037244251507
331	40174.0	365.7458563535912	-0.8965162180724092	6.956799964672202	0.7351376172712171
332	40453.0	366.8508287292818	-0.8778167118809078	6.962405305353936	0.7225330734419363
333	40493.0	367.9558011049724	-0.869293866293419	6.963109479584495	0.7142515718014825
334	40534.0	369.060773480663	-0.9126702807531594	6.962005388988594	0.7556162970833472
335	40813.0	370.1657458563536	-0.8994265769712008	6.963557284704093	0.7430763729019222
336	40853.0	371.2707182320442	-0.8909169062868701	6.9641409597234345	0.7352176389664672
337	40894.0	372.37569060773484	-0.9287707245698587	6.967049712064907	0.7753616589424166
338	41173.0	373.4806629834254	-0.9155249973706147	6.968565053629468	0.7631282695018633
339	41213.0	374.58563535911605	-0.9068965912906939	6.969225966612899	0.7550666640188882
340	41254.0	375.69060773480663	-0.9446460226766453	6.972029361849016	0.7964578840566341
341	41533.0	376.79558011049727	-0.9317122726571383	6.97355179394744	0.7844094914863188
342	41573.0	377.90055248618785	-0.9228589848745398	6.9743620171278495	0.7757375384999353
343	41614.0	379.0055248618785	-0.9603199489919306	6.976983312732548	0.8178115606552911
344	41893.0	380.11049723756906	-0.9473558828741038	6.978324759661458	0.8052437796697234
345	41933.0	381.2154696132597	-0.9386723888773219	6.979122912051115	0.7964892272127627
346	41974.0	382.3204419889503	-0.9814503782612198	6.9780347394560565	0.8391290618414904
347	42253.0	383.4254143646409	-0.968313192653744	6.979603607421022	0.826869859679628
348	42293.0	384.5303867403315	-0.9547726726842717	6.983954535171098	0.8182772816318387
349	42334.0	385.63535911602213	-0.9974760045890126	6.983057407384339	0.755424036052623
350	42613.0	386.7403314917127	-0.9842969040091074	6.984745794774759	0.8488073613420585
351	42653.0	387.84530386740335	-0.9759681251482196	6.98523702914486	0.8403032536511458
352	42694.0	388.9502762430939	-1.0136715611372553	6.987942992582904	0.8850785076634159
353	42973.0	390.05524861878456	-1.0008045434905222	6.989309011428487	0.8725545028844028
354	43013.0	391.16022099447514	-0.9921016960468322	6.990138319973334	0.7580227540042663
355	43054.0	392.2651933701658	-1.029772499725962	6.9927642638499625	0.9071793811733116
356	43334.0	393.37016574585635	-1.0168733440180802	6.994202120363049	0.894841652747279
357	43374.0	394.475138121547	-1.0082452120923886	6.994927424232413	0.8859530657845484
358	43414.0	395.58011049723757	-1.0460622899837149	6.997637612253609	0.929310763028765
359	43693.0	396.6850828729282	-1.0331402849611693	6.998966590716584	0.9163713656322908
360	43734.0	397.7900552486188	-1.0245049771141457	6.999608471516197	0.9073624142821701
361	43774.0	398.8950276243094	-1.066512838486053	6.998654793320149	0.8407335850733884
362	44054.0	400.0	-1.0534154677886158	7.000225153028158	0.9391114967781424
363	44094.0	401.10497237569064	-1.039788678530922	7.004625931541246	0.9305515081508366
364	44134.0	402.2099447513812	-1.082007730371874	7.003378813985573	0.8611982788281789
365	44414.0	403.31491712707185	-1.0688687643169517	7.005026859582604	0.8494297296747851
366	44454.0	404.41988950276243	-1.060029077634289	7.006108776575985	0.840956701658234
367	44494.0	405.52486187845307	-1.097835529567152	7.008062197269323	0.8828524901410534
